forecast_timestamp,team,group,spi,global_o,global_d,sim_wins,sim_ties,sim_losses,sim_goal_diff,goals_scored,goals_against,group_1,group_2,group_3,group_4,make_round_of_16,make_quarters,make_semis,make_final,win_league,timestamp
2018-07-03 20:55:49 UTC,Tunisia,G,61.90859,1.80231,1.04613,1.0,0.0,2.0,-3.0,5.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-15 16:55:47 UTC
2018-07-03 20:55:49 UTC,Saudi Arabia,A,51.94119,1.48458,1.18764,1.0,0.0,2.0,-5.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-15 16:55:47 UTC
2018-07-03 20:55:49 UTC,Germany,F,88.4309,3.06898,0.58826,1.0,0.0,2.0,-2.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018-07-15 16:55:47 UTC
2018-07-03 20:55:49 UTC,Poland,H,71.10195,2.05096,0.84366,1.0,0.0,2.0,-3.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018-07-15 16:55:47 UTC
2018-07-03 20:55:49 UTC,Morocco,B,72.31728,1.86276,0.65381,0.0,1.0,2.0,-2.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018-07-15 16:55:47 UTC
2018-07-03 20:55:49 UTC,Iceland,D,67.92635,1.95673,0.91111,0.0,1.0,2.0,-3.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018-07-15 16:55:47 UTC
2018-07-03 20:55:49 UTC,Australia,C,63.36956,1.7855,0.96877,0.0,1.0,2.0,-3.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018-07-15 16:55:47 UTC
2018-07-03 20:55:49 UTC,Costa Rica,E,65.07206,1.7275,0.84897,0.0,1.0,2.0,-3.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018-07-15 16:55:47 UTC
2018-07-03 20:55:49 UTC,Egypt,A,58.93262,1.55912,0.95893,0.0,0.0,3.0,-4.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018-07-15 16:55:47 UTC
2018-07-03 20:55:49 UTC,Panama,G,53.21619,1.45117,1.09909,0.0,0.0,3.0,-9.0,2.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018-07-15 16:55:47 UTC
2018-06-28 19:57:31 UTC,Brazil,E,92.92072,3.07097,0.28134,2.0,1.0,0.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.83179,0.58109,0.38529,0.24894,2018-07-15 16:55:47 UTC
2018-06-28 19:57:31 UTC,Spain,B,91.28784,3.33909,0.52313,1.0,2.0,0.0,1.0,6.0,5.0,1.0,0.0,0.0,0.0,1.0,0.78299,0.54615,0.36645,0.20237,2018-07-15 16:55:47 UTC
2018-06-28 19:57:31 UTC,Belgium,G,86.68623,2.9195,0.61759,3.0,0.0,0.0,7.0,9.0,2.0,1.0,0.0,0.0,0.0,1.0,0.75925,0.3111,0.16535,0.08534,2018-07-15 16:55:47 UTC
2018-06-28 19:57:31 UTC,England,G,84.15978,2.44525,0.49344,2.0,0.0,1.0,5.0,8.0,3.0,0.0,1.0,0.0,0.0,1.0,0.6043,0.37682,0.18048,0.08147,2018-07-15 16:55:47 UTC
2018-06-28 19:57:31 UTC,France,C,85.83088,2.62942,0.50813,2.0,1.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.54425,0.3141,0.14115,0.07575,2018-07-15 16:55:47 UTC
2018-06-28 19:57:31 UTC,Croatia,D,82.23125,2.40493,0.56612,3.0,0.0,0.0,6.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,0.63716,0.25653,0.13608,0.05615,2018-07-15 16:55:47 UTC
2018-06-28 19:57:31 UTC,Argentina,D,85.27586,2.49631,0.46485,1.0,1.0,1.0,-2.0,3.0,5.0,0.0,1.0,0.0,0.0,1.0,0.45575,0.24617,0.1028,0.05157,2018-07-15 16:55:47 UTC
2018-06-28 19:57:31 UTC,Portugal,B,82.6633,2.42419,0.55615,1.0,2.0,0.0,1.0,5.0,4.0,0.0,1.0,0.0,0.0,1.0,0.55049,0.25418,0.10334,0.04953,2018-07-15 16:55:47 UTC
2018-06-28 19:57:31 UTC,Colombia,H,80.29173,2.13796,0.49597,2.0,0.0,1.0,3.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,0.3957,0.21036,0.08366,0.03084,2018-07-15 16:55:47 UTC
2018-06-28 19:57:31 UTC,Uruguay,A,81.85168,2.30534,0.52519,3.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.44951,0.18555,0.06816,0.03008,2018-07-15 16:55:47 UTC
2018-06-28 19:57:31 UTC,Switzerland,E,78.26798,2.35553,0.72768,1.0,2.0,0.0,1.0,5.0,4.0,0.0,1.0,0.0,0.0,1.0,0.51399,0.21586,0.08101,0.02729,2018-07-15 16:55:47 UTC
2018-06-28 19:57:31 UTC,Sweden,F,76.52025,2.15202,0.67395,2.0,0.0,1.0,3.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,0.48601,0.19696,0.07187,0.02463,2018-07-15 16:55:47 UTC
2018-06-28 19:57:31 UTC,Denmark,C,73.03676,1.94909,0.68556,1.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.36284,0.10308,0.04177,0.01287,2018-07-15 16:55:47 UTC
2018-06-28 19:57:31 UTC,Russia,A,69.7572,1.96305,0.83639,2.0,0.0,1.0,4.0,8.0,4.0,0.0,1.0,0.0,0.0,1.0,0.21701,0.09424,0.03868,0.0121,2018-07-15 16:55:47 UTC
2018-06-28 19:57:31 UTC,Mexico,F,74.78487,2.14618,0.74803,2.0,0.0,1.0,-1.0,3.0,4.0,0.0,1.0,0.0,0.0,1.0,0.16821,0.06243,0.02096,0.00721,2018-07-15 16:55:47 UTC
2018-06-28 19:57:31 UTC,Japan,H,71.85955,2.08332,0.83397,1.0,1.0,1.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,1.0,0.24075,0.04538,0.01295,0.00386,2018-07-15 16:55:47 UTC
2018-06-28 19:57:31 UTC,Senegal,H,67.4175,1.68812,0.72176,1.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-15 16:55:47 UTC
2018-06-28 19:57:31 UTC,Iran,B,67.73163,1.61593,0.65285,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-15 16:55:47 UTC
2018-06-28 19:57:31 UTC,South Korea,F,62.59598,1.69544,0.92536,1.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-15 16:55:47 UTC
2018-06-28 19:57:31 UTC,Peru,C,71.58084,1.86854,0.68854,1.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-15 16:55:47 UTC
2018-06-28 19:57:31 UTC,Nigeria,D,70.70875,1.82454,0.6922,1.0,0.0,2.0,-1.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-15 16:55:47 UTC
2018-06-28 19:57:31 UTC,Serbia,E,73.03454,2.02111,0.73713,1.0,0.0,2.0,-2.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-15 16:55:47 UTC
2018-06-28 19:57:31 UTC,Tunisia,G,61.90859,1.80231,1.04613,1.0,0.0,2.0,-3.0,5.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-15 16:55:47 UTC
2018-06-28 19:57:31 UTC,Saudi Arabia,A,51.94119,1.48458,1.18764,1.0,0.0,2.0,-5.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-15 16:55:47 UTC
2018-06-28 19:57:31 UTC,Germany,F,88.4309,3.06898,0.58826,1.0,0.0,2.0,-2.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018-07-15 16:55:47 UTC
2018-06-28 19:57:31 UTC,Poland,H,71.10195,2.05096,0.84366,1.0,0.0,2.0,-3.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018-07-15 16:55:47 UTC
2018-06-28 19:57:31 UTC,Morocco,B,72.31728,1.86276,0.65381,0.0,1.0,2.0,-2.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018-07-15 16:55:47 UTC
2018-06-28 19:57:31 UTC,Iceland,D,67.92635,1.95673,0.91111,0.0,1.0,2.0,-3.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018-07-15 16:55:47 UTC
2018-06-28 19:57:31 UTC,Australia,C,63.36956,1.7855,0.96877,0.0,1.0,2.0,-3.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018-07-15 16:55:47 UTC
2018-06-28 19:57:31 UTC,Costa Rica,E,65.07206,1.7275,0.84897,0.0,1.0,2.0,-3.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018-07-15 16:55:47 UTC
2018-06-28 19:57:31 UTC,Egypt,A,58.93262,1.55912,0.95893,0.0,0.0,3.0,-4.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018-07-15 16:55:47 UTC
2018-06-28 19:57:31 UTC,Panama,G,53.21619,1.45117,1.09909,0.0,0.0,3.0,-9.0,2.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018-07-15 16:55:47 UTC
2018-06-24 19:56:15 UTC,Spain,B,91.38864,3.27389,0.4846,1.66451,1.22272,0.11277,2.272,5.952,3.68,0.56461,0.42173,0.01366,0.0,0.98634,0.73798,0.49052,0.30234,0.18115,2018-07-15 16:55:47 UTC
2018-06-24 19:56:15 UTC,Brazil,E,92.77421,3.07229,0.29255,1.6362,1.23418,0.12962,3.14662,4.87434,1.72772,0.63612,0.25319,0.11069,0.0,0.88931,0.60227,0.41712,0.27229,0.17718,2018-07-15 16:55:47 UTC
2018-06-24 19:56:15 UTC,Germany,F,89.93374,3.14613,0.52701,1.81407,0.13718,1.04875,2.09713,4.6148,2.51767,0.21007,0.65919,0.09409,0.03665,0.86926,0.47732,0.30529,0.18328,0.10603,2018-07-15 16:55:47 UTC
2018-06-24 19:56:15 UTC,England,G,85.107,2.55506,0.50602,2.37068,0.26769,0.36163,6.02369,9.48032,3.45663,0.59129,0.40871,0.0,0.0,1.0,0.70674,0.33771,0.17202,0.08337,2018-07-15 16:55:47 UTC
2018-06-24 19:56:15 UTC,France,C,86.48779,2.76853,0.54703,2.5413,0.25634,0.20236,2.75444,4.75152,1.99708,0.79764,0.20236,0.0,0.0,1.0,0.62079,0.33488,0.16183,0.08296,2018-07-15 16:55:47 UTC
2018-06-24 19:56:15 UTC,Belgium,G,86.36282,2.96138,0.66034,2.36163,0.26769,0.37068,5.97631,9.45663,3.48032,0.40871,0.59129,0.0,0.0,1.0,0.70168,0.34604,0.17347,0.07906,2018-07-15 16:55:47 UTC
2018-06-24 19:56:15 UTC,Croatia,D,83.30485,2.44399,0.5357,2.58418,0.2459,0.16992,5.94037,6.83274,0.89237,0.99952,0.00048,0.0,0.0,1.0,0.64485,0.29914,0.15187,0.06576,2018-07-15 16:55:47 UTC
2018-06-24 19:56:15 UTC,Portugal,B,83.75325,2.46984,0.52798,1.58052,1.28002,0.13946,1.89856,5.50632,3.60776,0.38936,0.4767,0.13394,0.0,0.86606,0.5357,0.28594,0.13715,0.06134,2018-07-15 16:55:47 UTC
2018-06-24 19:56:15 UTC,Switzerland,E,79.20064,2.3458,0.67666,1.56919,1.2595,0.17131,1.86888,4.69681,2.82793,0.30868,0.65727,0.03405,0.0,0.96595,0.45089,0.20759,0.08468,0.0299,2018-07-15 16:55:47 UTC
2018-06-24 19:56:15 UTC,Argentina,D,85.51259,2.49568,0.45225,0.53898,1.28711,1.17391,-2.24969,2.47934,4.72903,0.0,0.4777,0.25859,0.26371,0.4777,0.24209,0.12812,0.05792,0.02893,2018-07-15 16:55:47 UTC
2018-06-24 19:56:15 UTC,Uruguay,A,79.70091,2.21654,0.57137,2.35391,0.29544,0.35065,2.01146,3.24965,1.23819,0.35391,0.64609,0.0,0.0,1.0,0.33825,0.14869,0.05895,0.0217,2018-07-15 16:55:47 UTC
2018-06-24 19:56:15 UTC,Russia,A,72.5751,2.07113,0.79332,2.35065,0.29544,0.35391,6.98854,9.23819,2.24965,0.64609,0.35391,0.0,0.0,1.0,0.33667,0.14105,0.05084,0.01895,2018-07-15 16:55:47 UTC
2018-06-24 19:56:15 UTC,Colombia,H,80.48707,2.19773,0.52374,1.49221,0.30131,1.20648,2.57144,5.36057,2.78913,0.31478,0.29069,0.39193,0.0026,0.60547,0.24268,0.101,0.04358,0.01712,2018-07-15 16:55:47 UTC
2018-06-24 19:56:15 UTC,Mexico,F,76.61746,2.18835,0.69394,2.33843,0.29622,0.36535,1.94538,4.21012,2.26474,0.63465,0.08678,0.27857,0.0,0.72143,0.27081,0.10832,0.03831,0.01246,2018-07-15 16:55:47 UTC
2018-06-24 19:56:15 UTC,Denmark,C,73.30633,2.04108,0.73956,1.20236,1.25634,0.5413,0.24556,2.99708,2.75152,0.20236,0.66153,0.13611,0.0,0.86389,0.31866,0.10712,0.03644,0.01143,2018-07-15 16:55:47 UTC
2018-06-24 19:56:15 UTC,Sweden,F,74.34345,2.03931,0.69307,1.36535,0.29622,1.33843,0.05462,3.26474,3.21012,0.15528,0.24288,0.59277,0.00907,0.39816,0.13705,0.05582,0.02102,0.00701,2018-07-15 16:55:47 UTC
2018-06-24 19:56:15 UTC,Japan,H,72.99281,2.17638,0.8507,1.36169,1.26521,0.3731,0.9709,5.49901,4.52811,0.40068,0.41166,0.18766,0.0,0.81234,0.21625,0.06191,0.01856,0.00506,2018-07-15 16:55:47 UTC
2018-06-24 19:56:15 UTC,Serbia,E,73.59053,2.05582,0.7376,1.12962,0.23418,1.6362,-1.14662,2.72772,3.87434,0.0552,0.08954,0.80539,0.04987,0.14474,0.06026,0.02539,0.00965,0.00378,2018-07-15 16:55:47 UTC
2018-06-24 19:56:15 UTC,Nigeria,D,70.17856,1.79503,0.69194,1.17391,0.28711,1.53898,-0.75031,2.72903,3.47934,0.00048,0.44955,0.45897,0.091,0.45003,0.12474,0.03815,0.00978,0.00301,2018-07-15 16:55:47 UTC
2018-06-24 19:56:15 UTC,Senegal,H,67.86941,1.74762,0.75001,1.20648,1.30131,0.49221,0.42856,4.78913,4.36057,0.28454,0.29765,0.41781,0.0,0.58219,0.13265,0.03348,0.00922,0.00214,2018-07-15 16:55:47 UTC
2018-06-24 19:56:15 UTC,Iran,B,66.1363,1.56071,0.67129,1.13946,0.28002,1.58052,-0.89856,1.60776,2.50632,0.04603,0.10157,0.80197,0.05043,0.1476,0.0514,0.01488,0.00376,0.00084,2018-07-15 16:55:47 UTC
2018-06-24 19:56:15 UTC,Iceland,D,66.23075,1.88833,0.9304,0.16992,1.2459,1.58418,-2.94037,1.89237,4.83274,0.0,0.07227,0.28244,0.64529,0.07227,0.01974,0.00608,0.00156,0.00049,2018-07-15 16:55:47 UTC
2018-06-24 19:56:15 UTC,Australia,C,63.57773,1.81555,0.98507,0.26112,1.28411,1.45477,-1.41239,3.0573,4.46969,0.0,0.13611,0.40912,0.45477,0.13611,0.02913,0.00543,0.00143,0.00033,2018-07-15 16:55:47 UTC
2018-06-24 19:56:15 UTC,South Korea,F,59.31512,1.57448,0.95679,0.04875,0.13718,2.81407,-4.09713,1.51767,5.6148,0.0,0.01115,0.03457,0.95428,0.01115,0.0014,0.00033,5.0e-05,0.0,2018-07-15 16:55:47 UTC
2018-06-24 19:56:15 UTC,Egypt,A,61.61221,1.59532,0.88032,0.48332,0.28513,2.23155,-2.46404,2.48329,4.94733,0.0,0.0,0.76845,0.23155,0.0,0.0,0.0,0.0,0.0,2018-07-15 16:55:47 UTC
2018-06-24 19:56:15 UTC,Tunisia,G,60.35424,1.75229,1.07026,0.41117,0.28071,2.30812,-3.77548,4.45568,8.23116,0.0,0.0,0.69188,0.30812,0.0,0.0,0.0,0.0,0.0,2018-07-15 16:55:47 UTC
2018-06-24 19:56:15 UTC,Peru,C,71.65432,1.89451,0.70446,0.45477,0.28411,2.26112,-1.58761,1.46969,3.0573,0.0,0.0,0.45477,0.54523,0.0,0.0,0.0,0.0,0.0,2018-07-15 16:55:47 UTC
2018-06-24 19:56:15 UTC,Panama,G,54.71891,1.48143,1.06404,0.30812,0.28071,2.41117,-8.22452,2.23116,10.45568,0.0,0.0,0.30812,0.69188,0.0,0.0,0.0,0.0,0.0,2018-07-15 16:55:47 UTC
2018-06-24 19:56:15 UTC,Saudi Arabia,A,48.84464,1.37855,1.21745,0.23155,0.28513,2.48332,-6.53596,0.94733,7.48329,0.0,0.0,0.23155,0.76845,0.0,0.0,0.0,0.0,0.0,2018-07-15 16:55:47 UTC
2018-06-24 19:56:15 UTC,Morocco,B,71.26706,1.77603,0.63366,0.11277,0.22272,2.66451,-3.272,0.68,3.952,0.0,0.0,0.05043,0.94957,0.0,0.0,0.0,0.0,0.0,2018-07-15 16:55:47 UTC
2018-06-24 19:56:15 UTC,Costa Rica,E,63.35153,1.63648,0.84429,0.17131,0.2595,2.56919,-3.86888,0.82793,4.69681,0.0,0.0,0.04987,0.95013,0.0,0.0,0.0,0.0,0.0,2018-07-15 16:55:47 UTC
2018-06-24 19:56:15 UTC,Poland,H,70.52541,2.08243,0.89287,0.3731,0.26521,2.36169,-3.9709,2.52811,6.49901,0.0,0.0,0.0026,0.9974,0.0,0.0,0.0,0.0,0.0,2018-07-15 16:55:47 UTC
2018-06-19 16:56:16 UTC,Spain,B,91.49942,3.32662,0.50111,1.44175,1.38618,0.17207,3.08643,7.25996,4.17353,0.57756,0.29945,0.08709,0.0359,0.87701,0.6746,0.45737,0.29222,0.17829,2018-07-15 16:55:47 UTC
2018-06-19 16:56:16 UTC,Brazil,E,92.39264,3.05704,0.31349,1.41137,1.40212,0.18651,2.93689,5.0763,2.13941,0.54825,0.30065,0.12339,0.02771,0.8489,0.60424,0.41783,0.26999,0.17202,2018-07-15 16:55:47 UTC
2018-06-19 16:56:16 UTC,Germany,F,89.87194,3.13775,0.52709,1.39481,0.3779,1.22729,2.01717,4.49496,2.47779,0.23045,0.41161,0.29079,0.06715,0.64206,0.37946,0.24915,0.15106,0.08733,2018-07-15 16:55:47 UTC
2018-06-19 16:56:16 UTC,Belgium,G,85.87448,2.81925,0.61027,2.12007,0.45268,0.42725,4.79609,6.74085,1.94476,0.5744,0.38165,0.04288,0.00107,0.95605,0.67904,0.33592,0.17198,0.08275,2018-07-15 16:55:47 UTC
2018-06-19 16:56:16 UTC,England,G,83.76237,2.3745,0.47318,2.10919,0.47589,0.41492,2.62181,5.28867,2.66686,0.41939,0.53703,0.04201,0.00157,0.95642,0.67476,0.34072,0.17004,0.08192,2018-07-15 16:55:47 UTC
2018-06-19 16:56:16 UTC,France,C,86.531,2.82202,0.57358,2.11208,0.49942,0.3885,2.64128,5.60394,2.96266,0.64126,0.25154,0.09771,0.00949,0.8928,0.53698,0.2989,0.1503,0.07647,2018-07-15 16:55:47 UTC
2018-06-19 16:56:16 UTC,Argentina,D,87.14876,2.57571,0.40808,0.98502,1.58041,0.43457,1.14996,3.82391,2.67395,0.30629,0.37653,0.22923,0.08795,0.68282,0.42122,0.23158,0.12484,0.06427,2018-07-15 16:55:47 UTC
2018-06-19 16:56:16 UTC,Portugal,B,84.13774,2.51946,0.53663,1.13209,1.55047,0.31744,1.69538,6.07917,4.38379,0.29145,0.43685,0.18044,0.09126,0.7283,0.46207,0.25284,0.12711,0.05868,2018-07-15 16:55:47 UTC
2018-06-19 16:56:16 UTC,Croatia,D,81.11321,2.31182,0.56419,1.82879,0.56925,0.60196,2.52412,4.71798,2.19386,0.57019,0.27016,0.14115,0.0185,0.84035,0.47608,0.21468,0.10207,0.04331,2018-07-15 16:55:47 UTC
2018-06-19 16:56:16 UTC,Uruguay,A,80.04062,2.2736,0.59125,2.1067,0.47409,0.41921,2.72048,4.52008,1.7996,0.44825,0.49231,0.05715,0.00229,0.94056,0.35874,0.16059,0.06571,0.02606,2018-07-15 16:55:47 UTC
2018-06-19 16:56:16 UTC,Switzerland,E,78.90333,2.31315,0.66988,0.97674,1.54825,0.47501,1.07824,4.07831,3.00007,0.21737,0.37277,0.28892,0.12094,0.59014,0.29257,0.14092,0.05931,0.02297,2018-07-15 16:55:47 UTC
2018-06-19 16:56:16 UTC,Russia,A,72.32631,2.01687,0.76488,1.91469,0.56666,0.51865,5.84048,7.82479,1.98431,0.54043,0.37674,0.08169,0.00114,0.91717,0.34308,0.14683,0.05654,0.02123,2018-07-15 16:55:47 UTC
2018-06-19 16:56:16 UTC,Mexico,F,76.66933,2.17655,0.68367,1.88494,0.56332,0.55174,1.72456,3.83669,2.11213,0.49758,0.29556,0.16705,0.03981,0.79314,0.28419,0.11831,0.04183,0.0138,2018-07-15 16:55:47 UTC
2018-06-19 16:56:16 UTC,Denmark,C,74.37596,2.09598,0.73126,1.75471,0.51102,0.73427,1.04374,3.81897,2.77523,0.30786,0.4677,0.18005,0.04439,0.77556,0.30796,0.11336,0.04119,0.01362,2018-07-15 16:55:47 UTC
2018-06-19 16:56:16 UTC,Serbia,E,73.68826,2.0414,0.7231,1.43007,0.52387,1.04606,-0.36983,2.89148,3.26131,0.2252,0.29787,0.43662,0.04031,0.52307,0.22471,0.09332,0.03433,0.01164,2018-07-15 16:55:47 UTC
2018-06-19 16:56:16 UTC,Sweden,F,74.41135,2.03951,0.69026,1.54301,0.53782,0.91917,0.12219,3.21132,3.08913,0.26434,0.25939,0.44594,0.03033,0.52373,0.19539,0.08514,0.03186,0.01115,2018-07-15 16:55:47 UTC
2018-06-19 16:56:16 UTC,Colombia,H,79.03089,2.1376,0.55206,0.90122,0.59793,1.50085,-0.18884,3.73032,3.91916,0.11075,0.28475,0.27134,0.33316,0.3955,0.15731,0.06413,0.02627,0.01051,2018-07-15 16:55:47 UTC
2018-06-19 16:56:16 UTC,Japan,H,73.52277,2.1635,0.81732,1.7546,0.56153,0.68387,1.14291,4.78034,3.63743,0.492,0.24972,0.18722,0.07106,0.74172,0.22917,0.07567,0.02342,0.007,2018-07-15 16:55:47 UTC
2018-06-19 16:56:16 UTC,Poland,H,72.36961,2.15194,0.86132,0.67712,0.55438,1.7685,-1.19119,3.66707,4.85826,0.08277,0.17867,0.23805,0.50051,0.26144,0.08426,0.02897,0.01071,0.00352,2018-07-15 16:55:47 UTC
2018-06-19 16:56:16 UTC,Iceland,D,67.61403,1.94492,0.91545,0.55851,1.55797,0.88352,-0.72369,3.18537,3.90906,0.10298,0.23456,0.36592,0.29654,0.33754,0.11381,0.03394,0.00973,0.00271,2018-07-15 16:55:47 UTC
2018-06-19 16:56:16 UTC,Senegal,H,66.95995,1.69281,0.74388,1.5076,0.60508,0.88732,0.23712,3.88952,3.6524,0.31448,0.28686,0.30339,0.09527,0.60134,0.14613,0.03815,0.01036,0.00265,2018-07-15 16:55:47 UTC
2018-06-19 16:56:16 UTC,Iran,B,66.39664,1.59443,0.68811,1.2045,0.44721,1.34829,-1.65466,2.12519,3.77985,0.10778,0.22759,0.5717,0.09293,0.33537,0.11517,0.03331,0.0089,0.00221,2018-07-15 16:55:47 UTC
2018-06-19 16:56:16 UTC,Peru,C,72.19683,1.95375,0.72466,0.64507,0.52144,1.83349,-1.44966,2.44825,3.89791,0.03475,0.1349,0.41883,0.41152,0.16965,0.05949,0.01971,0.00689,0.00216,2018-07-15 16:55:47 UTC
2018-06-19 16:56:16 UTC,Nigeria,D,69.03482,1.77134,0.72074,0.4893,0.56913,1.94157,-2.95039,1.86503,4.81542,0.02054,0.11875,0.2637,0.59701,0.13929,0.04772,0.01525,0.00466,0.00146,2018-07-15 16:55:47 UTC
2018-06-19 16:56:16 UTC,Morocco,B,71.12608,1.79471,0.65308,0.28501,0.48944,2.22555,-3.12715,1.43213,4.55928,0.02321,0.03611,0.16077,0.77991,0.05932,0.02632,0.00976,0.0035,0.00117,2018-07-15 16:55:47 UTC
2018-06-19 16:56:16 UTC,Australia,C,62.52712,1.80032,1.01758,0.45568,0.53304,2.01128,-2.23536,3.0692,5.30456,0.01613,0.14586,0.30341,0.5346,0.16199,0.03674,0.00712,0.00176,0.00038,2018-07-15 16:55:47 UTC
2018-06-19 16:56:16 UTC,Egypt,A,61.37354,1.54988,0.85073,0.65236,0.55696,1.79068,-1.29743,2.22452,3.52195,0.00901,0.1085,0.63276,0.24973,0.11751,0.01795,0.00451,0.00117,0.00028,2018-07-15 16:55:47 UTC
2018-06-19 16:56:16 UTC,Costa Rica,E,64.60044,1.69093,0.83843,0.23145,0.4265,2.34205,-3.6453,1.248,4.8933,0.00918,0.02871,0.15107,0.81104,0.03789,0.01201,0.00384,0.0009,0.0002,2018-07-15 16:55:47 UTC
2018-06-19 16:56:16 UTC,Tunisia,G,59.92077,1.65697,1.00473,0.46372,0.46814,2.06814,-2.62006,2.9149,5.53496,0.00464,0.05272,0.56563,0.37701,0.05736,0.01995,0.00429,0.00071,0.00017,2018-07-15 16:55:47 UTC
2018-06-19 16:56:16 UTC,South Korea,F,59.09287,1.55693,0.9503,0.23602,0.4034,2.36058,-3.86392,1.3786,5.24252,0.00763,0.03344,0.09622,0.86271,0.04107,0.00743,0.00183,0.00032,4.0e-05,2018-07-15 16:55:47 UTC
2018-06-19 16:56:16 UTC,Panama,G,55.51885,1.41818,0.97025,0.36299,0.49135,2.14566,-4.79784,1.46097,6.25881,0.00157,0.0286,0.34948,0.62035,0.03017,0.00938,0.00181,0.00028,3.0000000000000004e-05,2018-07-15 16:55:47 UTC
2018-06-19 16:56:16 UTC,Saudi Arabia,A,48.82583,1.41276,1.25388,0.2952,0.46439,2.24041,-7.26353,1.49676,8.76029,0.00231,0.02245,0.2284,0.74684,0.02476,0.00207,0.00025,4.0e-05,0.0,2018-07-15 16:55:47 UTC
2018-06-13 15:00:46 UTC,Brazil,E,92.81522,3.10876,0.30493,2.0248,0.63266,0.34254,4.04483,6.04549,2.00066,0.67564,0.2184,0.08291,0.02305,0.89404,0.65871,0.46291,0.30835,0.19259,2018-07-15 16:55:47 UTC
2018-06-13 15:00:46 UTC,Spain,B,91.30254,3.21114,0.46145,1.90567,0.67013,0.4242,3.52194,5.73107,2.20913,0.60657,0.26126,0.09883,0.03334,0.86783,0.70556,0.47535,0.2899,0.17486,2018-07-15 16:55:47 UTC
2018-06-13 15:00:46 UTC,Germany,F,90.61094,3.23346,0.52224,2.05956,0.57317,0.36727,4.36945,6.82064,2.45119,0.68292,0.2123,0.08279,0.02199,0.89522,0.58603,0.39949,0.23557,0.13305,2018-07-15 16:55:47 UTC
2018-06-13 15:00:46 UTC,France,C,87.17682,2.88582,0.56975,1.90986,0.63823,0.45191,3.65002,6.33439,2.68437,0.61025,0.24509,0.10739,0.03727,0.85534,0.53285,0.3115,0.15725,0.07884,2018-07-15 16:55:47 UTC
